FIRE_YEAR,STATE,FIRE_SIZE,DISCOVERY_DOY
1993,ID,6.46,238
1993,NV,296.03,214
1993,LA,131.63,223
1993,CO,12.69,288
1993,VA,13.28,129
1993,MT,129.48,264
1993,AZ,1.31,125
1993,GA,22.61,215
1993,NC,11.56,154
1993,CA,30.18,146
1993,TX,7.45,150
1993,WA,0.56,170
1993,WA,2311.01,242
1993,WA,29.22,246
1993,NC,50.72,102
1993,NV,1.09,257
1993,TN,243.91,285
1993,LA,40.61,228
1993,UT,47.69,100
1993,FL,4.6,137
1993,AL,47.45,276
1993,NV,4.0,117
1993,OR,92.32,191
1993,FL,69.61,111
1993,VA,5.6,275
1993,TX,156.99,184
1993,CA,263.58,103
1993,VA,208.17,136
1993,AZ,12.57,113
1993,NM,16.98,188
1993,WA,4.6,274
1993,CA,0.3,178
1993,VA,1.26,144
1993,OR,44.28,179
1993,WA,86.45,289
1993,UT,15.74,105
1993,UT,24.34,237
1993,CA,7.4,209
1993,TX,4.46,139
1993,FL,52.82,175
1993,UT,18446.39,260
1993,WA,3635.06,227
1993,NV,17.9,116
1993,MS,3.45,237
1993,SC,6.56,285
1993,ID,46.72,193
1993,ID,2.45,211
1993,NV,533.77,232
1993,VA,194.66,295
1993,AL,43.67,215
1993,TX,30.42,215
1993,FL,37.62,209
1993,VA,4.41,296
1993,CO,34.11,219
1993,UT,193.17,272
1993,MS,2.6,242
1993,MT,7.21,232
1993,AL,563.48,164
1993,NM,90.44,261
1993,OR,96.31,248
1993,NC,1018.9,281
1993,AZ,207.37,101
1993,TN,6.47,115
1993,NC,98.06,227
1993,CO,32.22,169
1993,CA,11.38,258
1993,GA,11.72,213
1993,NV,10.38,262
1993,CO,10.49,293
1993,UT,172.53,223
1993,CA,6.4,111
1993,NV,151.89,283
1993,NM,1191.03,117
1993,CO,9.19,291
1993,NC,37.03,124
1993,ID,131.32,214
1993,MS,239.54,247
1993,AL,21.88,185
1993,CO,3.63,199
1993,TX,7.18,132
1993,CO,97.47,241
1993,UT,8.21,155
1993,NV,5.75,167
1993,AZ,12.72,128
1993,CO,188.48,258
1993,MT,20.35,162
1993,FL,368.24,141
1993,MT,88.9,222
1993,NV,5.85,150
1993,CO,27.63,250
1993,OR,47.0,195
1993,CA,31403.39,275
1993,AL,0.88,272
1993,TX,38.03,286
1993,GA,0.14,280
1993,NM,14.25,184
1993,UT,177.59,204
1993,TN,14.17,151
1993,GA,16.41,173
1993,TX,25.91,145
1993,VA,44.14,234
1993,SC,3.1,161
1993,AZ,5.88,191
1993,NC,13.62,197
1993,NC,137.73,212
1993,SC,321.69,143
1993,WA,4.92,276
1993,UT,194.93,110
1993,AL,8.03,237
1993,OR,8.55,135
1993,TX,3.36,179
1993,TX,280.26,230
1993,NM,7.1,254
1993,NM,72.62,128
1993,FL,41.24,132
1993,LA,1.24,129
1993,MT,68.16,132
1993,MT,97.95,115
1993,NV,80.01,268
1993,TX,200.37,204
1993,NM,20.37,141
1993,UT,3.94,196
1993,MS,38.82,252
1993,GA,2240.92,226
1993,CO,895.68,122
1993,SC,4.66,213
1993,AZ,40.09,223
1993,NC,5.62,172
1993,NV,87.28,135
1993,WA,13.25,239
1993,ID,126.95,204
1993,NV,902.7,185
1993,TX,11.06,265
1993,AZ,49.07,170
1993,WA,63.43,140
1993,TN,75.28,256
1993,OR,125.98,145
1993,NC,9.4,132
1993,TN,67.77,104
1993,AL,4012.22,115
1993,OR,20.99,141
1993,AZ,264.93,181
1993,TX,11.23,119
1993,MS,12.0,272
1993,LA,19.82,139
1993,SC,5.78,187
1993,TX,609.39,123
1993,AZ,124.77,142
1993,AZ,23.55,213
1993,NV,16.91,168
1993,OR,8.88,173
1993,UT,830.14,198
1993,FL,37.35,239
1993,TN,615.68,208
1993,UT,72.86,209
1993,AZ,8.01,241
1993,ID,217.66,265
1993,GA,242.86,179
1993,NV,3.3,146
1993,ID,62.41,277
1993,OR,63.17,122
1993,OR,92.35,266
1993,AZ,3.04,167
1993,CA,392.97,123
1993,WA,126.5,190
1993,NV,87.37,182
1993,VA,51.94,215
1993,WA,130.11,118
1993,TX,161.73,135
1993,FL,93.69,134
1993,TX,1349.88,234
1993,MS,290.39,187
1993,CO,5.5,184
1993,GA,88.78,298
1993,MS,113.41,163
1993,OR,11.46,282
1993,WA,190.08,146
1993,ID,14.52,224
1993,TX,0.31,166
1993,AL,72.15,245
1993,CO,3.01,223
1993,TN,4.04,124
1993,MS,107.53,192
1993,CO,48.11,229
1993,GA,28.94,220
1993,OR,115.52,186
1993,CO,12.37,102
1993,FL,42.36,199
1993,AL,61.22,194
1993,ID,97.73,187
1993,OR,10.8,291
1993,ID,22.87,138
1993,NV,61.17,169
1993,AZ,124.68,179
1993,OR,1.28,290
1993,ID,337.81,285
1993,UT,17.18,239
1993,UT,113.64,122
1993,WA,128.08,176
1993,TX,14.6,140
1993,CA,361.28,176
1993,NV,109.43,294
1993,MT,42.17,175
1993,FL,5.04,257
1993,MT,36.3,231
1993,MT,455.64,138
1993,MT,32.33,104
1993,LA,1405.26,138
1993,CA,22.58,166
1993,WA,1064.54,192
1993,FL,84.18,179
1993,SC,135.49,230
1993,NM,71.17,214
1993,OR,81.76,134
1993,NV,196.45,161
1993,OR,129.88,220
1993,WA,32.05,122
1993,GA,1065.62,225
1993,WA,4.05,177
1993,TX,186.1,131
1993,TN,145.72,170
1993,GA,65.55,109
1993,ID,46.55,230
1993,AL,261.24,210
1993,WA,131.29,288
1993,VA,699.0,109
1993,CA,36.52,133
1993,CA,2.78,277
1993,AZ,772.37,282
1993,GA,9.82,143
1993,NC,49.11,233
1993,ID,16.77,272
1993,ID,14.19,218
1993,TN,702.82,216
1993,OR,36.43,144
1993,TN,1.34,140
1993,AZ,102.36,116
1993,TX,1151.6,130
1993,MS,22.05,175
1993,NM,97.13,223
1993,GA,8.62,269
1993,ID,11.03,250
1993,AL,18.75,178
1993,NC,8.3,127
1993,TN,5.15,151
1993,TX,152.22,118
1993,VA,130.37,292
1993,FL,2.86,279
1993,FL,50.38,212
1993,SC,22.0,208
1993,NV,73.26,175
1993,CO,482.25,180
1993,AL,19.15,247
1993,NC,197.74,114
1993,VA,27.91,120
1993,AZ,23.82,203
1993,ID,0.26,176
1993,NC,1133.31,286
1993,MS,1047.59,262
1993,CO,19.66,269
1993,LA,1.8,298
1993,MT,15.95,107
1993,NC,1.06,182
1993,AL,66.11,173
1993,GA,46.69,102
1993,SC,90.53,205
1993,NV,5.53,288
1993,ID,8.49,160
1993,ID,22.1,231
1993,UT,0.57,166
1993,CO,60.51,233
1993,NM,18.02,124
1993,AZ,11.84,286
1993,AZ,9.56,113
1993,OR,2819.49,112
1993,GA,1.65,273
1993,AZ,2.29,191
1993,CO,45.71,123
1993,SC,233.69,122
1993,GA,24.96,298
1993,MT,13.17,211
1993,FL,61.97,225
1993,NM,127.0,166
1993,TN,2.92,227
1993,OR,73.16,249
1993,MS,184.74,253
1993,CO,3.32,199
1993,WA,22.41,179
1993,OR,120.47,174
1993,WA,109.07,117
1993,AZ,10.66,191
1993,MS,299.0,105
1993,NV,208.88,275
1993,NM,1.3,241
1993,VA,1.85,162
1993,OR,92.37,202
1993,WA,8.85,262
1993,LA,0.26,177
1993,NM,3.11,108
1993,NC,449.65,183
1993,AL,4.33,161
1993,ID,143.84,133
1993,MT,20.88,227
1993,ID,1.45,161
1993,MT,361.58,231
1993,AL,52.06,239
1993,ID,3.21,183
1993,FL,324.29,137
1993,VA,7293.62,281
1993,TN,5.21,239
1993,FL,0.49,264
1993,FL,318.1,223
1993,AZ,11.25,208
1993,AZ,13.9,231
1993,UT,14.94,280
1993,ID,54.16,260
1993,GA,17.32,140
1993,OR,7.42,291
1993,TX,147.69,119
1993,OR,159.68,165
1993,OR,4.49,122
1993,WA,487.3,178
1993,SC,165.2,284
1993,FL,7.96,284
1993,CA,30.25,272
1993,OR,42.91,117
1993,FL,4561.1,250
1993,ID,29.63,277
1993,CO,37.24,273
1993,TN,19.78,189
1993,AL,926.46,225
1993,SC,113.25,147
1993,MS,14.12,284
1993,LA,3.86,239
1993,VA,13.06,234
1993,MS,53.39,279
1993,CO,4.68,126
1993,UT,47.59,238
1993,CA,40.68,110
1993,GA,2.64,181
1993,TN,203.15,121
1993,CA,7.41,161
1993,MS,1.42,169
1993,TN,6.06,274
1993,MT,14.49,177
1993,LA,279.67,297
1993,UT,16.21,217
1993,FL,25.95,150
1993,MT,47.98,140
1993,AL,138.89,169
1993,CA,2.67,244
1993,AL,22.39,148
1993,FL,49.13,169
1993,UT,8.78,104
1993,CA,1504.04,171
1993,CO,21.6,248
1993,SC,730.87,225
1993,UT,0.38,114
1993,CA,195.35,297
1993,TN,68.94,162
1993,SC,20.74,126
1993,TN,238.27,244
1993,GA,55.65,115
1993,TX,0.55,150
1993,LA,296.91,162
1993,TX,97.85,217
1993,NC,41.18,144
1993,MT,27.82,110
1993,AL,427.41,155
1993,NM,8.19,247
1993,UT,119.87,104
1993,TX,103.85,137
1993,AL,46.01,147
1993,OR,190.31,262
1993,NV,50.12,117
1993,FL,6.68,238
1993,CA,0.25,251
1993,CA,152.74,230
1993,MT,7.2,210
1993,NM,55.15,159
1993,TX,10.04,106
1993,ID,3.88,235
1993,TN,14.82,184
1993,NV,21.65,249
1993,FL,23.78,296
1993,TN,1.73,101
1993,MT,0.16,206
1993,CA,0.4,236
1993,TX,22.98,231
1993,TX,11.4,189
1993,MT,5.73,112
1993,GA,2.81,256
1993,NC,12.11,119
1993,NV,185.97,150
1993,WA,3018.92,243
1993,NM,27.16,208
1993,SC,3.62,188
1993,CO,201.1,157
1993,CO,5497.5,164
1993,NV,2617.54,277
1993,NV,2.12,242
1993,OR,11.63,134
1993,LA,557.3,117
1993,VA,1.73,221
1993,TN,55.83,189
1993,NM,0.34,279
1993,ID,96.77,260
1993,CA,47.81,211
1993,AZ,2.53,164
1993,NV,4.84,112
1993,AZ,92.12,213
1993,NC,62.86,229
1993,LA,120.56,281
1993,TX,89.83,172
1993,LA,28.96,281
1993,TX,3.96,205
1993,NC,9.38,216
1993,TN,260.7,184
1993,UT,9.78,203
1993,TN,12.69,280
1993,LA,3.21,190
1993,MS,27.96,258
1993,GA,12.22,108
1993,NV,1.29,124
1993,SC,2.0,273
1993,AZ,140.05,156
1993,FL,2.22,153
1993,NM,11.86,237
1993,NM,9.81,126
1993,NC,4.91,174
1993,MS,58.83,167
1993,AZ,8.28,124
1993,UT,37.44,112
1993,UT,90.16,237
1993,MS,40.08,231
1993,VA,13.81,220
1993,WA,167.13,272
1993,LA,63.79,171
1993,MT,5.32,290
1993,MS,134.38,230
1993,CA,3.63,231
1993,AZ,62.6,124
1993,UT,42768.88,105
1993,TN,65.24,198
1993,ID,34.84,244
1993,VA,17.21,248
1993,TN,14.32,103
1993,AZ,56.97,270
1993,AZ,4.81,118
1993,AZ,0.79,108
1993,OR,52.37,135
1993,VA,90.79,226
1993,TN,262.78,259
1993,ID,3.71,234
1993,MT,26.33,100
1993,ID,10.02,296
1993,NV,6.84,207
1993,AZ,5.76,196
1993,OR,16.39,233
1993,MS,39.7,187
1993,NC,2.16,256
1993,TX,172.92,135
1993,GA,5.9,140
1993,AZ,3139.96,107
1993,MS,3.29,267
1993,MT,1.21,197
1993,AZ,1.36,104
1993,VA,14.86,266
1993,NM,34.09,256
1993,TN,15.38,211
1993,GA,28.63,260
1993,MT,268.55,175
1993,NV,11.95,147
1993,LA,56.54,127
1993,CO,216.93,175
1993,UT,234.69,141
1993,CO,55.75,265
1993,SC,43.42,202
1993,LA,12.31,255
1993,MS,4.08,243
1993,NC,15.13,298
1993,VA,57.51,172
1993,UT,23.99,142
1993,TN,93.08,264
1993,OR,167.36,223
1993,FL,5.61,218
1993,NM,1.69,191
1993,CA,425.68,278
1993,AZ,32.03,119
1993,MS,10.94,246
1993,AZ,265.9,102
1993,SC,4.42,241
1993,NM,2.89,220
1993,UT,3.85,158
1993,CO,15.98,103
1993,AL,309.35,183
1993,CA,0.86,260
1993,CO,14.08,254
1993,WA,120.15,287
1993,OR,1025.75,188
1993,MT,21.93,198
1993,AZ,12.62,261
1993,OR,0.91,241
1993,WA,75.64,210
1993,NC,6.75,197
1993,CA,8.5,123
1993,SC,4.53,265
1993,ID,2964.94,159
1993,MS,711.87,184
1993,CA,44.83,228
1993,FL,1.83,153
1993,GA,4.52,131
1993,AZ,42.11,219
1993,TN,42.01,275
1993,FL,23.06,189
1993,SC,21.64,215
1993,NV,42.29,288
1993,NV,77.04,165
1993,TX,91.52,170
1993,NM,15.75,248
1993,TX,84.55,166
1993,OR,53.14,181
1993,NC,192.27,282
1993,AL,90.33,258
1993,FL,28.1,268
1993,NV,0.59,115
1993,GA,645.93,181
1993,CA,168.65,244
1993,ID,178.31,123
1993,VA,24.15,155
1993,GA,11.83,139
1993,MT,3.91,124
1993,TN,11.02,290
1993,OR,1424.0,181
1993,TN,3.91,239
1993,TN,3002.23,286
1993,AL,3251.46,233
1993,ID,8.68,169
1993,TX,53.92,267
1993,NM,193.27,191
1993,GA,62.23,104
1993,VA,243.37,239
1993,NV,25.14,124
1993,CO,46.31,176
1993,TN,276.96,189
1993,NC,262.4,140
1993,TX,898.0,258
1993,OR,147.14,155
1993,CO,3.25,138
1993,LA,5.45,245
1993,VA,685.6,293
1993,SC,0.53,128
1993,TX,0.48,287
1993,VA,4.77,114
1993,CA,27.45,136
1993,CO,372.43,289
1993,MT,189.35,292
1993,LA,1315.73,115
1993,VA,10.66,179
1993,CO,6.51,214
1993,GA,7.81,277
1993,UT,21.53,276
1993,WA,9.76,192
1993,TN,0.52,185
1993,LA,3.13,178
1993,SC,13.34,295
1993,UT,15.86,181
1993,NV,3.1,249
1993,CO,84.25,280
1993,CO,3.46,112
1993,VA,29.88,142
1993,UT,6.63,123
1993,MT,353.54,135
1993,AL,9396.89,165
1993,WA,66.22,216
1993,SC,609.46,234
1993,GA,28.71,136
1993,AZ,1126.99,130
1993,VA,153.82,118
1993,NM,24.75,271
1993,TN,13.54,141
1993,FL,30.93,109
1993,AL,491.24,172
1993,NM,71.97,213
1993,SC,529.59,295
1993,ID,76.75,216
1993,WA,224.52,138
1993,TN,28.24,190
1993,AL,66.69,150
1993,MT,361.85,227
1993,SC,2.8,128
1993,TX,230.67,285
1993,UT,16.16,136
1993,AL,24.31,252
1993,SC,1.97,299
1993,ID,929.3,119
1993,MT,0.45,125
1993,NM,1926.93,101
1993,VA,27.03,175
1993,NC,1.69,223
1993,WA,95.49,261
1993,CA,2.75,156
1993,AL,17.46,186
1993,UT,27.43,189
1993,WA,126.78,133
1993,SC,3.18,240
1993,MT,138.31,239
1993,NM,1.4,109
1993,UT,223.13,291
1993,TN,119.1,124
1993,NC,4.48,280
1993,CO,37.7,194
1993,WA,7.25,148
1993,OR,162.95,199
1993,CA,224.75,251
1993,SC,43.91,101
1993,AL,2.95,123
1993,UT,2.89,265
1993,OR,46.05,221
1993,MS,81.95,248
1993,SC,1.14,282
1993,UT,87.88,240
1993,MS,293.25,159
1993,CO,15.47,284
1993,ID,15.09,258
1993,CO,103.83,118
1993,GA,1108.38,226
1993,NM,12.32,240
1993,CO,0.1,257
1993,VA,3.5,113
1993,WA,13.65,158
1993,ID,1330.08,100
1993,AZ,1.42,104
1993,NM,29.8,101
1993,NC,1.44,187
1993,MS,23.22,153
1993,UT,83.2,129
1993,UT,6.21,159
1993,VA,53.76,225
1993,LA,130.79,144
1993,OR,1.18,169
1993,AZ,16.51,185
1993,SC,46.52,132
1993,NM,13.83,201
1993,CO,0.51,174
1993,WA,228.09,238
1993,MS,5.83,120
1993,AL,10.66,192
1993,ID,30.0,179
1993,NM,91.75,201
1993,TX,1.33,177
1993,MS,1.68,210
1993,OR,12.81,187
1993,TN,123.53,197
1993,VA,1.47,270
1993,NM,16.65,159
1993,ID,65.72,243
1993,MT,252.02,225
1993,TX,130.12,289
1993,WA,31.22,242
1993,FL,575.73,256
1993,OR,162.48,259
1993,MS,8.54,190
1993,NV,1015.59,193
1993,OR,56.92,292
1993,UT,639.27,108
1993,MT,291.6,269
1993,TX,4.04,238
1993,CA,2.94,242
1993,GA,45.99,205
1993,SC,2.33,222
1993,SC,77.42,274
1993,TX,8.36,268
1993,NM,20.54,276
1993,ID,17.37,158
1993,TN,13.5,169
1993,CA,19.64,204
1993,NM,49.22,109
1993,AZ,4.45,108
1993,WA,47.37,155
1993,CO,1.14,113
1993,NV,9.33,238
1993,VA,3.14,261
1993,SC,28.75,275
1993,CO,126.46,255
1993,LA,337.98,192
1993,LA,3744.11,115
1993,AZ,22.9,196
1993,TN,109.07,261
1993,ID,46.68,222
1993,WA,439.12,226
1993,UT,10.93,109
1993,WA,205.42,298
1993,VA,1.53,229
1993,MS,190.01,124
1993,TX,1278.15,141
1993,AL,13.77,173
1993,VA,137.46,214
1993,WA,0.23,146
1993,AZ,54.74,124
1993,NC,24.94,284
1993,TN,21.57,179
1993,NC,2.19,267
1993,LA,3876.01,107
1993,LA,12.54,214
1993,AZ,7.22,226
1993,SC,474.94,214
1993,MT,0.4,200
1993,NV,4.04,103
1993,ID,24.11,156
1993,OR,84.63,124
1993,CO,76.12,133
1993,FL,3.16,261
1993,MT,162.14,129
1993,NV,6.9,165
1993,LA,33.74,113
1993,AZ,40.33,208
1993,AL,1014.12,174
1993,WA,914.18,197
1993,GA,23.65,162
1993,LA,12.66,235
1993,TX,29.36,248
1993,MT,5.96,161
1993,GA,227.46,269
1993,SC,1.41,126
1993,CO,18.88,270
1993,NM,5.35,207
1993,UT,225.21,190
1993,MT,1614.63,274
1993,TN,41.55,192
1993,OR,10.46,174
1993,LA,32.43,127
1993,TX,5.59,202
1993,CA,311.0,167
1993,OR,155.83,285
1993,ID,141.95,171
1993,WA,0.37,254
1993,OR,27.52,114
1993,WA,29.22,187
1993,GA,3421.14,116
1993,SC,35.62,205
1993,TX,757.35,288
1993,NC,1.97,207
1993,LA,26.11,258
1993,NM,10.69,115
1993,WA,18.23,183
1993,CO,3.27,153
1993,NC,29.13,209
1993,NM,208.25,234
1993,AZ,7.01,275
1993,VA,17.69,285
1993,LA,7157.27,179
1993,CO,49.48,157
1993,MS,85.42,120
1993,SC,1.64,216
1993,NV,69.45,112
1993,TX,65.34,257
1993,LA,661.42,162
1993,CA,41.85,141
1993,VA,540.03,223
1993,TN,87.1,226
1993,UT,6.96,182
1993,CA,283.85,158
1993,NC,605.51,135
1993,MS,22.22,280
1993,MT,3.39,111
1993,MS,163.41,200
1993,CA,114.54,198
1993,ID,16.92,270
1993,NC,13.02,197
1993,NM,41.21,275
1993,TN,2491.76,286
1993,AZ,303.01,275
1993,MS,38.88,279
1993,CA,261.83,154
1993,MS,129.51,109
1993,ID,19.26,217
1993,NM,48.76,108
1993,AZ,42.8,118
1993,FL,35.15,122
1993,WA,14.13,162
1993,MS,129.23,123
1993,AZ,922.21,277
1993,WA,6.06,102
1993,MS,7.38,266
1993,GA,1.93,294
1993,FL,365.36,289
1993,MS,32.14,267
1993,GA,3.95,153
1993,MS,465.83,257
1993,MT,83.7,147
1993,MT,236.74,128
1993,TN,120.35,259
1993,MT,142.76,213
1993,AZ,333.04,221
1993,WA,2.11,262
1993,NM,16.07,100
1993,MT,152.1,219
1993,MS,192.09,107
1993,FL,1.81,287
1993,NV,5.76,264
1993,UT,8.17,205
1993,OR,0.42,138
1993,NV,128.78,251
1993,CO,104.61,214
1993,WA,37.21,106
1993,ID,67.07,213
1993,MT,20.05,158
1993,VA,97.6,134
1993,SC,78.2,104
1993,AZ,2.09,114
1993,LA,36.54,124
1993,NV,141.78,170
1993,MT,102.29,185
1993,NM,227.81,208
1993,MT,12.51,167
1993,CO,198.41,174
1993,TN,35.6,137
1993,CA,7.81,274
1993,LA,4.36,228
1993,WA,1.43,159
1993,ID,43.15,141
1993,AZ,132.79,296
1993,AL,1.34,289
1993,GA,89.92,108
1993,NV,1.17,233
1993,OR,507.38,208
1993,LA,15.47,103
1993,AL,6.59,165
1993,CO,21.79,261
1993,CA,72.85,293
1993,NM,15.9,164
1993,TX,2395.07,179
1993,ID,3.33,271
1993,VA,265.31,253
1993,VA,51.36,158
1993,OR,897.9,109
1993,SC,562.26,104
1993,GA,891.17,224
1993,WA,166.97,254
1993,MS,134.24,133
1993,SC,22.1,154
1993,MT,22.65,282
1993,SC,10.3,238
1993,LA,18.31,173
1993,TX,10.15,267
1993,NV,9.68,178
1993,AZ,35.21,232
1993,CA,41.33,202
1993,CA,12.08,142
1993,NV,49.02,131
1993,OR,6.03,187
1993,SC,365.55,124
1993,UT,44.99,110
1993,CA,72.08,135
1993,OR,8.44,215
1993,CA,3.33,154
1993,WA,292.82,134
1993,MT,651.97,220
1993,OR,69.35,137
1993,NM,6.52,295
1993,NV,153.33,180
1993,NM,37.36,106
1993,AZ,27.02,244
1993,UT,65.96,132
1994,WA,153.71,209
1994,GA,0.41,219
1994,VA,8.5,230
1994,MT,63.7,143
1994,GA,7.75,126
1994,TN,284.56,168
1994,CA,93.64,149
1994,UT,12.51,210
1994,MT,959.96,232
1994,ID,802.89,288
1994,UT,28.7,112
1994,AZ,139.48,238
1994,NC,88.59,105
1994,ID,1.97,152
1994,VA,50.92,184
1994,GA,13.1,132
1994,UT,139.68,172
1994,AL,76.68,213
1994,ID,1.48,122
1994,NM,174.49,263
1994,TN,5.16,124
1994,CA,45.54,194
1994,CO,20.1,139
1994,MT,75.42,217
1994,AL,46.56,234
1994,NM,1.84,126
1994,TX,1713.76,215
1994,UT,570.65,102
1994,MS,2.81,229
1994,AZ,16.58,245
1994,GA,81.03,145
1994,CA,0.46,298
1994,NV,4050.81,288
1994,NM,164.18,101
1994,LA,4.21,116
1994,AL,137.6,107
1994,WA,78.37,270
1994,TX,4.77,144
1994,UT,1.69,214
1994,WA,221.34,120
1994,TN,25.93,173
1994,MT,4.9,221
1994,NV,0.36,161
1994,GA,129.93,260
1994,AL,26.42,114
1994,UT,152.8,108
1994,SC,388.76,282
1994,CA,34.63,281
1994,VA,71.39,133
1994,CA,857.14,248
1994,WA,214.8,223
1994,SC,103.94,150
1994,NM,13.64,269
1994,MT,27.75,188
1994,LA,6.4,174
1994,GA,4.98,231
1994,GA,4.63,238
1994,OR,267.86,267
1994,TN,0.61,273
1994,SC,639.57,227
1994,NV,273.7,211
1994,NM,154.47,229
1994,MT,138.48,160
1994,TX,680.97,100
1994,TN,75.0,105
1994,GA,25.94,266
1994,NV,15.78,270
1994,MS,503.35,116
1994,MS,219.92,194
1994,OR,1674.3,202
1994,WA,0.91,104
1994,FL,68.11,236
1994,UT,1.47,137
1994,WA,1.22,225
1994,SC,161.71,179
1994,MT,1.48,208
1994,NM,54.62,271
1994,LA,17.06,161
1994,UT,59.4,145
1994,UT,179.42,251
1994,TX,75.27,278
1994,OR,171.97,145
1994,UT,2.59,190
1994,LA,184.97,121
1994,NM,29.69,298
1994,OR,7.94,250
1994,WA,17.34,103
1994,ID,29.5,224
1994,TN,200.27,187
1994,TN,0.58,119
1994,FL,189.68,139
1994,WA,23.0,292
1994,TN,559.91,110
1994,CO,100.19,107
1994,TN,28.01,279
1994,FL,20.92,261
1994,CO,3.6,190
1994,MT,124.82,298
1994,AL,7.06,209
1994,TX,32.53,161
1994,MS,32.46,113
1994,AZ,7.92,282
1994,TN,11.98,260
1994,TX,1.45,297
1994,CO,18.92,293
1994,WA,2.14,211
1994,UT,6.28,156
1994,AL,27.18,272
1994,NC,30.82,200
1994,CA,310.22,133
1994,TN,753.95,116
1994,AZ,1.29,264
1994,MS,25.21,110
1994,AZ,30.19,178
1994,CO,33.4,243
1994,LA,87.26,285
1994,LA,41.77,289
1994,NM,287.02,270
1994,LA,10.74,177
1994,NM,0.16,203
1994,NM,10.16,265
1994,MS,27.08,275
1994,WA,1.87,110
1994,ID,10.33,252
1994,WA,238.91,141
1994,ID,6.7,139
1994,UT,13.64,145
1994,MT,7.93,258
1994,CO,62.5,276
1994,AL,8.23,216
1994,VA,154.39,153
1994,AL,7188.51,152
1994,WA,147.63,124
1994,MS,29.67,219
1994,UT,64.97,114
1994,NV,22.62,215
1994,OR,2.71,295
1994,FL,92.7,124
1994,AL,1601.37,177
1994,ID,5.56,286
1994,UT,2.14,234
1994,AL,1035.45,209
1994,LA,32.17,241
1994,MT,75.62,276
1994,TN,5.42,292
1994,MT,36.89,246
1994,MT,186.07,282
1994,SC,9.59,197
1994,NV,129.52,162
1994,TN,472.09,192
1994,FL,208.0,136
1994,CA,327.6,257
1994,CO,1.33,150
1994,NV,129.74,153
1994,UT,8.48,141
1994,TX,19.4,237
1994,CA,81.95,206
1994,CO,3.89,105
1994,UT,24.4,223
1994,FL,6.91,193
1994,NV,420.95,171
1994,SC,34.2,176
1994,ID,37.6,191
1994,AZ,17.45,167
1994,OR,48.19,109
1994,WA,22.39,148
1994,CA,2510.55,182
1994,AL,135.7,187
1994,CO,10.1,239
1994,AZ,138.65,234
1994,ID,24.91,270
1994,UT,1.5,160
1994,TN,208.78,231
1994,CO,66.39,153
1994,CA,31.67,212
1994,CO,22.22,122
1994,NV,261.5,230
1994,TN,1.94,139
1994,GA,249.33,292
1994,WA,10.02,199
1994,ID,358.9,108
1994,WA,2043.08,244
1994,CA,1650.51,293
1994,TX,18.29,201
1994,AZ,109.48,193
1994,UT,8.15,242
1994,MS,75.31,159
1994,NC,1206.89,246
1994,MS,564.43,104
1994,SC,253.02,200
1994,CA,54.37,204
1994,CA,20.41,189
1994,LA,139.02,105
1994,LA,0.33,141
1994,AL,1.11,213
1994,UT,495.48,129
1994,AZ,27.17,209
1994,NM,94.34,261
1994,MT,4.81,249
1994,OR,17.77,182
1994,CA,13.64,148
1994,MT,128.7,156
1994,ID,2.2,259
1994,CO,0.88,170
1994,CA,995.7,195
1994,GA,7613.82,187
1994,CA,859.44,199
1994,MS,39.86,179
1994,SC,1.18,247
1994,GA,202.92,235
1994,OR,51.47,237
1994,UT,1.61,158
1994,VA,54.51,240
1994,CO,3.97,255
1994,CA,251.82,262
1994,AL,75.85,138
1994,NV,3.91,272
1994,NV,2.41,167
1994,TX,74.24,158
1994,TX,9.39,292
1994,AZ,22.43,273
1994,UT,4.41,286
1994,CO,9.78,283
1994,NM,3838.32,120
1994,MT,63.81,152
1994,AL,11.84,119
1994,CA,206.84,149
1994,WA,13.75,251
1994,NM,33.74,120
1994,NV,163.96,288
1994,MS,186.41,110
1994,VA,170.18,231
1994,FL,17.91,286
1994,LA,3.09,288
1994,AZ,82.34,260
1994,TX,44.55,173
1994,WA,1404.14,175
1994,MS,11.16,121
1994,MS,5.64,273
1994,LA,35.91,101
1994,TN,6.39,263
1994,UT,4.0,108
1994,NC,29.53,291
1994,CA,3.33,188
1994,WA,111.78,253
1994,LA,65.52,135
1994,OR,26.07,215
1994,NM,78.56,215
1994,VA,8.98,166
1994,CO,19.84,188
1994,GA,65.63,105
1994,AZ,24.1,176
1994,VA,98.66,208
1994,VA,120.32,113
1994,NC,185.88,172
1994,AZ,5.3,276
1994,WA,4241.67,153
1994,NM,62.31,244
1994,UT,7.7,199
1994,SC,51.84,101
1994,AZ,7.54,266
1994,UT,2172.98,226
1994,NC,1.66,241
1994,MT,34.24,165
1994,LA,116.0,138
1994,LA,15.95,185
1994,TX,15.65,193
1994,AL,191.35,293
1994,WA,261.26,214
1994,OR,6.34,113
1994,CO,48.49,244
1994,TX,11.88,112
1994,LA,3.06,163
1994,FL,3.99,137
1994,OR,0.46,180
1994,TN,237.93,136
1994,NM,386.86,128
1994,TN,171.03,272
1994,AZ,325.53,182
1994,CA,37.96,218
1994,WA,0.98,143
1994,VA,6.9,295
1994,AZ,445.88,103
1994,CA,13.09,104
1994,NV,11.01,219
1994,ID,83.97,195
1994,CA,14.85,165
